x, y, theta, stamp, 
1.3744261399608375, 0.8946893130810627, 0.4251122855290585, 2817240000000, 
1.3837611030299353, 0.8988402735272092, 0.41659759860314266, 2817342000000, 
1.3930503184285399, 0.9029719184302686, 0.4343995239025151, 2817444000000, 
1.4020946203909015, 0.9074812375873765, 0.4835663731506521, 2817546000000, 
1.4109769377495793, 0.912383749601343, 0.5121680567454717, 2817648000000, 
1.4198069282613686, 0.9174309822338543, 0.528404205413461, 2817750000000, 
1.4285779204087574, 0.9226038055937369, 0.5371437290993415, 2817852000000, 
1.4373296684931407, 0.9278386539355594, 0.5388137166968462, 2817954000000, 
1.446198660485942, 0.9330039033945143, 0.5044049454524202, 2818056000000, 
1.4553494154425162, 0.9377263449584124, 0.45227102387713014, 2818158000000, 
1.464683884665357, 0.9420006252054833, 0.41694922607928386, 2818260000000, 
1.4740989972904734, 0.9460413848724477, 0.39244161069831923, 2818362000000, 
1.4804177383868886, 0.948614320424137, 0.38041400221599136, 2818430000000, 
1.4899321068304767, 0.9523605859305772, 0.3668444096477291, 2818532000000, 
1.499543035190373, 0.9559102416138447, 0.3426031619562439, 2818634000000, 
1.5092207439976368, 0.9592505176364543, 0.32241675912275863, 2818736000000, 
1.5189167315128955, 0.9624609872183837, 0.3151911178456026, 2818838000000, 
1.5286576046543734, 0.9655687959418396, 0.3021658152252809, 2818940000000, 
1.5384361891837721, 0.9685491559359607, 0.29022489916019784, 2819042000000, 
1.5481656868848748, 0.9714683067596948, 0.31124810699541094, 2819144000000, 
1.5576938967261735, 0.9748274964211265, 0.3619482611096475, 2819246000000, 
1.5671021236638127, 0.9786265985035077, 0.39045718753496594, 2819348000000, 
1.5764697080682246, 0.9825743960602215, 0.40979534715838456, 2819450000000, 
1.5857791584489445, 0.986684870697776, 0.42193004300488535, 2819552000000, 
1.5950067976046356, 0.9909172402466597, 0.4480578781913606, 2819654000000, 
1.604101341024836, 0.9954254056577218, 0.473040519672583, 2819756000000, 
1.613096785049116, 1.000161448576329, 0.490866137843513, 2819858000000, 
1.6220623067746431, 1.004988418925805, 0.500142008738162, 2819960000000, 
